n	200
e	1	2	37
e	1	4	-75
e	1	6	-83
e	1	8	-93
e	1	9	22
e	1	11	-58
e	1	12	30
e	1	13	-80
e	1	18	37
e	1	20	-33
e	1	21	-33
e	1	24	-46
e	1	28	32
e	1	31	-12
e	1	32	-54
e	1	34	12
e	1	35	20
e	1	37	-12
e	1	38	-82
e	1	39	66
e	1	40	44
e	1	44	-25
e	1	45	86
e	1	46	5
e	1	49	-15
e	1	52	31
e	1	53	-99
e	1	54	80
e	1	57	-65
e	1	59	32
e	1	62	21
e	1	64	-36
e	1	65	-8
e	1	66	-65
e	1	69	61
e	1	71	19
e	1	73	83
e	1	74	82
e	1	75	-5
e	1	79	0
e	1	80	-91
e	1	85	1
e	1	90	72
e	1	92	80
e	1	93	28
e	1	97	23
e	1	98	53
e	1	100	-69
e	1	102	-37
e	1	105	94
e	1	110	52
e	1	111	80
e	1	113	95
e	1	115	25
e	1	116	-87
e	1	119	-67
e	1	120	-43
e	1	121	-78
e	1	132	-50
e	1	134	99
e	1	135	89
e	1	136	-80
e	1	138	94
e	1	139	-97
e	1	141	-15
e	1	144	67
e	1	146	-81
e	1	147	-28
e	1	149	-62
e	1	150	-28
e	1	152	-20
e	1	156	82
e	1	159	2
e	1	160	72
e	1	161	-58
e	1	162	70
e	1	164	42
e	1	165	37
e	1	167	-72
e	1	168	49
e	1	171	8
e	1	173	-45
e	1	177	-61
e	1	179	26
e	1	181	99
e	1	182	89
e	1	183	-94
e	1	184	69
e	1	185	44
e	1	187	-87
e	1	188	89
e	1	190	-30
e	1	192	-22
e	1	194	49
e	1	197	-50
e	1	199	50
e	1	200	48
e	2	5	-47
e	2	6	-25
e	2	8	3
e	2	9	100
e	2	10	-92
e	2	12	49
e	2	14	-6
e	2	18	-80
e	2	19	0
e	2	25	-94
e	2	27	60
e	2	30	-38
e	2	34	-43
e	2	35	-3
e	2	36	-89
e	2	38	80
e	2	39	-73
e	2	40	-29
e	2	42	-72
e	2	43	55
e	2	45	-29
e	2	46	92
e	2	47	66
e	2	48	-8
e	2	53	24
e	2	54	-95
e	2	56	23
e	2	57	79
e	2	59	8
e	2	61	16
e	2	62	28
e	2	63	47
e	2	65	-39
e	2	67	6
e	2	71	21
e	2	72	-41
e	2	73	98
e	2	74	45
e	2	79	56
e	2	80	-54
e	2	81	-16
e	2	85	-91
e	2	87	-79
e	2	88	-19
e	2	89	90
e	2	91	98
e	2	92	85
e	2	93	-39
e	2	97	12
