n	300
e	1	2	-80
e	1	3	-41
e	1	5	-56
e	1	6	24
e	1	9	-33
e	1	10	85
e	1	11	1
e	1	12	-53
e	1	13	-85
e	1	15	62
e	1	16	-89
e	1	17	-20
e	1	18	58
e	1	19	13
e	1	22	12
e	1	23	49
e	1	24	-27
e	1	27	-98
e	1	28	-29
e	1	32	-40
e	1	33	-17
e	1	37	6
e	1	39	76
e	1	41	-23
e	1	44	74
e	1	45	87
e	1	46	50
e	1	47	54
e	1	49	85
e	1	51	-6
e	1	52	-91
e	1	56	20
e	1	58	-44
e	1	59	50
e	1	60	1
e	1	61	-73
e	1	62	-81
e	1	63	67
e	1	65	-88
e	1	66	-47
e	1	67	-97
e	1	68	-4
e	1	71	48
e	1	76	58
e	1	77	-19
e	1	79	-23
e	1	80	-14
e	1	81	95
e	1	82	-43
e	1	83	-16
e	1	87	87
e	1	88	53
e	1	89	49
e	1	92	-15
e	1	96	14
e	1	97	80
e	1	98	75
e	1	100	-59
e	1	101	-56
e	1	105	43
e	1	111	-91
e	1	119	-80
e	1	122	54
e	1	123	84
e	1	125	-98
e	1	129	-59
e	1	131	-10
e	1	134	54
e	1	136	-8
e	1	137	-90
e	1	140	28
e	1	143	44
e	1	145	32
e	1	147	-62
e	1	148	-43
e	1	149	12
e	1	150	-82
e	1	153	-51
e	1	156	-67
e	1	157	-38
e	1	160	-29
e	1	162	25
e	1	163	-53
e	1	164	-33
e	1	166	70
e	1	170	-30
e	1	172	-44
e	1	176	15
e	1	177	28
e	1	179	39
e	1	180	28
e	1	183	49
e	1	185	82
e	1	188	15
e	1	193	33
e	1	198	14
e	1	199	-45
e	1	201	73
e	1	202	-12
e	1	206	-91
e	1	209	-98
e	1	215	-69
e	1	216	0
e	1	217	-66
e	1	219	45
e	1	221	-45
e	1	222	92
e	1	225	17
e	1	226	-39
e	1	229	-10
e	1	232	41
e	1	234	45
e	1	237	95
e	1	239	-57
e	1	241	3
e	1	242	19
e	1	243	-86
e	1	244	-59
e	1	246	-61
e	1	247	99
e	1	248	-19
e	1	249	-8
e	1	252	13
e	1	254	-74
e	1	257	41
e	1	259	-71
e	1	260	-74
e	1	262	-33
e	1	263	-87
e	1	265	-42
e	1	266	43
e	1	267	30
e	1	268	79
e	1	269	7
e	1	270	69
e	1	273	-75
e	1	275	91
e	1	276	-33
e	1	277	-38
e	1	281	53
e	1	283	51
e	1	284	39
e	1	285	28
e	1	290	81
e	1	291	10
e	1	292	15
e	1	293	-77
e	1	295	-24
e	1	299	-37
e	2	7	-74
e	2	9	-30
e	2	10	18
e	2	12	20
e	2	13	40
e	2	14	-70
e	2	15	-23
e	2	17	-48
e	2	18	87
e	2	19	26
e	2	21	-1
e	2	24	47
e	2	25	-39
e	2	28	70
e	2	33	-12
e	2	35	67
e	2	36	-62
e	2	40	92
e	2	42	-7
e	2	47	-11
e	2	48	88
e	2	49	29
e	2	50	-67
e	2	51	-55
e	2	52	-34
e	2	55	8
e	2	58	88
e	2	61	-17
e	2	63	-84
e	2	64	96
e	2	66	45
e	2	71	63
e	2	74	78
e	2	75	2
e	2	76	57
e	2	77	18
e	2	79	58
e	2	82	-92
e	2	84	33
e	2	86	85
e	2	88	-64
e	2	89	-95
e	2	90	-40
e	2	93	7
e	2	94	38
e	2	95	-80
e	2	96	-91
e	2	100	83
e	2	102	-97
e	2	103	43
e	2	105	-36
e	2	106	-18
e	2	108	51
e	2	110	-21
e	2	112	23
e	2	114	-51
e	2	116	55
e	2	118	-49
e	2	119	-60
e	2	120	-67
e	2	122	13
e	2	123	-80
e	2	126	76
e	2	128	-70
e	2	132	-71
e	2	133	17
e	2	134	13
e	2	135	-6
e	2	136	27
e	2	138	-51
e	2	140	-96
e	2	141	-80
e	2	142	-72
e	2	143	-62
e	2	145	-86
e	2	146	-58
e	2	147	-1
e	2	148	-39
e	2	152	-41
e	2	153	87
e	2	154	49
e	2	155	-26
e	2	156	-54
e	2	157	40
e	2	158	75
e	2	159	-55
e	2	165	-86
e	2	167	6
e	2	168	64
e	2	169	-97
e	2	170	6
e	2	174	-53
e	2	175	16
e	2	176	44
e	2	177	-1
e	2	178	64
e	2	179	-24
e	2	181	1
e	2	182	-26
e	2	184	-34
e	2	185	-9
e	2	186	-29
e	2	187	-7
e	2	188	-94
e	2	189	24
e	2	190	-18
e	2	192	-13
e	2	193	13
e	2	196	-36
e	2	197	24
e	2	198	-79
e	2	207	8
e	2	209	-4
e	2	210	-52
e	2	212	-96
e	2	214	-76
e	2	216	90
e	2	219	-83
e	2	220	-77
e	2	222	-92
e	2	224	54
e	2	229	74
e	2	230	-7
e	2	231	0
e	2	235	84
e	2	237	-47
e	2	238	-50
e	2	239	-21
e	2	240	36
e	2	242	-14
e	2	245	45
e	2	246	27
e	2	247	58
e	2	248	69
e	2	249	19
e	2	253	-77
e	2	254	-41
e	2	256	5
e	2	259	29
e	2	264	-23
e	2	265	-84
e	2	266	2
e	2	267	13
e	2	269	-26
e	2	272	-63
e	2	277	62
e	2	278	47
e	2	279	10
e	2	282	4
e	2	283	-73
e	2	284	-99
e	2	285	93
e	2	286	-52
e	2	289	18
e	2	292	72
e	2	293	-21
e	2	294	-43
e	2	295	57
e	2	296	65
e	2	298	-92
e	3	5	18
e	3	7	-34
e	3	8	13
e	3	12	62
e	3	16	-10
e	3	19	6
e	3	21	49
e	3	25	73
e	3	26	-62
e	3	28	-70
e	3	29	82
e	3	30	-15
e	3	32	-100
e	3	35	22
e	3	37	77
e	3	38	30
e	3	39	-54
e	3	42	-23
e	3	43	-100
e	3	44	-15
e	3	45	-90
e	3	46	-66
e	3	47	-13
e	3	50	85
e	3	51	-52
e	3	52	-68
e	3	53	99
e	3	55	99
e	3	56	-50
e	3	60	-61
e	3	61	45
e	3	62	-19
e	3	63	50
e	3	64	36
e	3	65	-44
e	3	66	-66
e	3	70	-83
e	3	73	-83
e	3	77	66
e	3	79	-78
e	3	80	46
e	3	82	-81
e	3	83	-13
e	3	85	-81
e	3	86	15
e	3	90	-70
e	3	91	-32
e	3	92	-6
e	3	93	81
e	3	95	8
e	3	96	-93
e	3	98	-7
e	3	102	10
e	3	104	84
e	3	105	34
e	3	106	-16
e	3	107	-82
e	3	108	-16
e	3	109	69
e	3	111	25
e	3	112	-17
e	3	113	36
e	3	114	-26
e	3	116	44
e	3	120	-77
e	3	122	-22
e	3	123	93
e	3	126	-83
e	3	128	22
e	3	130	-91
e	3	131	-44
e	3	132	-46
e	3	134	-24
e	3	136	37
e	3	139	55
e	3	140	-48
e	3	142	-97
e	3	143	-84
e	3	144	62
e	3	145	90
e	3	146	-25
e	3	147	33
e	3	148	43
e	3	150	60
e	3	151	-41
e	3	155	-65
e	3	156	53
e	3	158	-71
e	3	160	34
e	3	164	15
e	3	167	-82
e	3	169	-83
e	3	170	-5
e	3	171	-46
e	3	173	90
e	3	174	16
e	3	177	6
e	3	179	87
e	3	183	17
e	3	184	86
e	3	185	48
e	3	186	51
e	3	189	-29
e	3	190	-41
e	3	193	77
e	3	194	66
e	3	200	92
e	3	202	-64
e	3	203	-50
e	3	204	-60
e	3	207	56
e	3	208	6
e	3	209	-78
e	3	210	45
e	3	213	-86
e	3	214	-30
e	3	215	-80
e	3	217	-85
e	3	218	-28
e	3	219	-89
e	3	223	11
e	3	225	3
e	3	230	-97
e	3	233	17
e	3	234	-53
e	3	235	73
e	3	242	3
e	3	245	-4
e	3	248	53
e	3	250	-80
e	3	251	22
e	3	253	26
e	3	257	-72
e	3	259	29
e	3	261	-75
e	3	262	91
e	3	263	-49
e	3	264	-60
e	3	266	-67
e	3	267	-97
e	3	268	-14
e	3	270	-13
e	3	276	16
e	3	279	-15
e	3	280	-77
e	3	282	-8
e	3	284	-53
e	3	285	-15
e	3	287	-52
e	3	288	-65
e	3	291	-74
e	3	293	29
e	3	297	71
e	3	300	-94
e	4	9	-23
e	4	10	42
e	4	12	55
e	4	13	29
e	4	14	-45
e	4	17	-82
e	4	24	40
e	4	26	-30
e	4	27	-73
e	4	30	-12
e	4	31	59
e	4	34	26
e	4	38	41
e	4	42	14
e	4	43	-13
e	4	44	-56
e	4	48	60
e	4	52	-35
e	4	54	-6
e	4	58	-22
e	4	61	-78
e	4	62	-27
e	4	64	-92
e	4	65	-60
e	4	75	-43
e	4	78	6
e	4	79	-54
e	4	81	-7
e	4	82	-19
e	4	85	-59
e	4	86	-68
e	4	88	77
e	4	89	9
e	4	90	95
e	4	92	31
e	4	94	41
e	4	97	-33
e	4	98	26
e	4	99	-39
e	4	100	78
e	4	106	2
e	4	108	-69
e	4	111	-96
e	4	112	80
e	4	113	8
e	4	116	4
e	4	118	95
e	4	122	99
e	4	124	30
e	4	125	86
e	4	130	-77
e	4	134	-59
e	4	138	88
e	4	142	-37
e	4	145	69
e	4	146	45
e	4	148	32
e	4	149	21
e	4	151	16
e	4	152	83
e	4	154	65
e	4	156	-49
e	4	158	-86
e	4	161	-10
e	4	163	17
e	4	165	-17
e	4	169	-2
e	4	170	-98
e	4	173	26
e	4	176	97
e	4	177	-55
e	4	178	87
e	4	179	-79
e	4	180	41
e	4	181	10
e	4	182	72
e	4	186	45
e	4	187	16
e	4	190	-69
e	4	191	4
e	4	194	-15
e	4	196	-95
e	4	197	-26
e	4	199	45
e	4	201	-91
e	4	203	-4
e	4	208	49
e	4	209	-73
e	4	212	95
e	4	213	7
e	4	215	51
e	4	216	42
e	4	217	-77
e	4	219	30
e	4	224	7
e	4	225	34
e	4	226	-11
e	4	228	-45
e	4	229	-58
e	4	232	8
e	4	233	27
e	4	236	84
e	4	237	-80
e	4	238	58
e	4	239	13
e	4	241	-31
e	4	242	-76
e	4	243	91
e	4	245	-56
e	4	246	-94
e	4	247	72
e	4	249	-38
e	4	255	-66
e	4	256	-90
e	4	257	-45
e	4	260	32
e	4	261	-90
e	4	264	23
e	4	266	-89
e	4	267	67
e	4	268	95
e	4	269	-37
e	4	270	-24
e	4	271	-79
e	4	272	42
e	4	273	-22
e	4	275	45
e	4	276	-35
e	4	277	97
e	4	278	-94
e	4	279	-36
e	4	281	-32
e	4	283	-42
e	4	284	-72
e	4	286	94
e	4	288	-91
e	4	289	-73
e	4	291	-12
e	4	292	-66
e	4	293	17
e	4	300	8
e	5	8	56
e	5	10	59
e	5	12	44
e	5	14	-93
e	5	15	70
e	5	18	97
e	5	20	28
e	5	21	67
e	5	25	-8
e	5	26	-4
e	5	30	100
e	5	36	-42
e	5	38	-32
e	5	39	21
e	5	41	-24
e	5	42	66
e	5	44	-91
e	5	45	34
e	5	48	-91
e	5	50	-30
e	5	52	19
e	5	53	-80
e	5	55	86
e	5	56	61
e	5	57	76
e	5	58	36
e	5	60	25
e	5	62	45
e	5	66	-14
e	5	67	29
e	5	69	94
e	5	70	13
e	5	72	55
e	5	73	87
e	5	75	92
e	5	78	-60
e	5	79	27
e	5	80	56
e	5	81	-92
e	5	82	-81
e	5	83	-98
e	5	85	36
e	5	87	-6
e	5	89	30
e	5	90	92
e	5	91	30
e	5	92	26
e	5	93	37
e	5	94	45
e	5	97	-31
e	5	98	73
e	5	99	37
e	5	100	76
e	5	101	38
e	5	103	53
e	5	104	64
e	5	105	-6
e	5	106	-67
e	5	107	-79
e	5	111	46
e	5	113	58
e	5	114	79
e	5	117	68
e	5	118	-46
e	5	121	6
e	5	126	-45
e	5	128	56
e	5	130	-65
e	5	131	69
e	5	132	-56
e	5	134	-47
e	5	136	-62
e	5	138	88
e	5	139	-30
e	5	140	26
e	5	143	-92
e	5	145	18
e	5	146	27
e	5	147	-78
e	5	148	82
e	5	150	25
e	5	152	-14
e	5	153	-57
e	5	154	17
e	5	155	99
e	5	158	-3
e	5	160	-65
e	5	162	77
e	5	163	33
